tokens,labels
"['Analysis', 'was', 'performed', 'using', 'NONMEM', '(v', '7.2.0,', 'ICON', 'Development', 'Solutions,', 'MD,', 'USA).']","['O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'different', 'tissues', '(tear,', 'naso-lacrymal', 'duct,', 'cornea,', 'aqueous', 'humor)', 'were', 'considered', 'as', 'different', 'compartments.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Because', 'of', 'its', 'physiology,', 'each', 'eye', 'was', 'considered', 'as', 'an', 'individual', '[8,', '9].']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['So,', 'a', 'total', 'of', '84', 'individuals', 'were', 'considered', 'in', 'the', 'dataset.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'addition', 'to', 'the', 'global', 'multi-compartmental', 'structure,', 'many', 'model', 'configurations', 'were', 'tested,', 'e.g.,', 'first-order', 'rate', 'constant', 'or', 'inter-compartmental', 'clearance', 'between', 'the', 'different', 'compartments,', 'a', 'drug', 'cleared', 'or', 'not', 'from', 'the', 'naso-lacrymal', 'duct,', 'a', 'drug', 'cleared', 'or', 'not', 'from', 'the', 'cornea,', 'either', 'fixed', 'volumes', 'of', 'distribution', 'at', 'known', 'physiological', 'values', 'to', 'avoid', 'an', 'over-parameterization', 'of', 'the', 'model', 'or', 'let', 'free', 'to', 'be', 'estimated', 'by', 'NONMEM']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention']"
"['Regarding', 'the', 'nanosuspension', 'formulation,', 'two', 'kinetics', 'of', 'administration', 'situations', 'were', 'tested', 'for', 'nanosuspensions', '(1)', 'administration', 'with', 'zero-order', 'kinetic', 'in', 'the', 'tear,', 'in', 'this', 'case', 'it', 'would', 'allow', 'estimating', 'the', 'duration', 'of', 'the', 'nanosuspension', 'dissolution', 'in', 'the', 'tear', 'or', '(2)', 'administration', 'as', 'a', 'bolus', 'as', 'it', 'was', 'done', 'for', 'the', 'solution.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'last', 'case,', 'the', 'only', 'way', 'to', 'take', 'into', 'account', 'the', 'formulation', 'was', 'to', 'test', 'it', 'as', 'a', 'binary', 'covariate', 'on', 'the', 'relevant', 'model', 'parameters.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'estimation', 'of', 'inter-individual', 'variability', '(g)', 'was', 'evaluated', 'using', 'either', 'a', 'constant', 'coefficient', 'variation', '(CV)', 'or', 'proportional', 'error', 'model.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'full', 'non', 'diagonal', 'matrix', '(x-block)', 'and', 'the', 'different', 'combinations', 'of', 'g', 'correlations', 'were', 'evaluated', 'as', 'well', 'as', 'the', 'possibility', 'to', 'fix', 'some', 'x', '2', 'to', 'zero.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'selection', 'of', 'a', 'x-block,', 'if', 'any,', 'was', 'made', 'on', 'the', 'basis', 'of', 'the', 'objective', 'function', 'value', '(OFV)', 'decrease.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
