tokens,labels
"['Multiphoton', 'intravital', 'imaging', 'of', 'the', 'BM.']","['O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'prepared', 'the', 'mouse', 'calvarian', 'BM', 'as', 'described', 'previously', '(Junt', 'et', 'al.,', '2007).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'used', 'a', 'BioTech', 'TriMScope', 'system', '(LaVision', 'BioTec)', 'and', 'Ti:', 'Sa', 'laser', '(MaiTai)', 'to', 'capture', 'images', 'through', 'a', '20×', 'water', 'immersion', 'objective', 'lens', '(NA', '=', '0.95;', 'Olympus).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Images', 'were', 'acquired', 'with', 'ImSpectorPro', '(LaVision', 'BioTec).']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['For', 'three-dimensional', '(3D)', 'acquisition,', 'the', 'stacks', 'were', 'acquired', 'at', 'a', '920-nm', 'wavelength', 'at', 'vertical', 'spacing', 'of', '2-3', 'µm', 'to', 'cover', 'an', 'axial', 'depth', 'of', '30-100', 'µm', '(for', 'YFP', 'or', 'EGFP).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Subsequently,', 'the', 'same', 'stacks', 'were', 'acquired', 'at', 'a', 'wavelength', 'of', '800', 'nm', '(for', 'TRITC-dextran).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'distances', 'between', 'MKs', 'and', 'vasculatures', 'were', 'measured', 'in', 'the', 'reconstructed', '3D', 'structure', 'using', 'Volocity', 'software', '(PerkinElmer).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O']"
"['If', 'MKs', 'were', 'outside', 'the', 'vessels,', 'the', 'closest', 'distance', 'from', 'MKs', 'to', 'vessels', 'was', 'measured', 'and', 'represented', 'as', 'negative', 'values.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['If', 'MKs', 'were', 'in', 'direct', 'physical', 'contact', 'with', 'the', 'vessels,', 'the', 'distance', 'was', 'regarded', 'as', '(R&D', 'Systems).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['To', 'block', 'S1pr1', 'in', 'vivo,', 'we', 'treated', 'C57BL6/J', 'or', 'CD1', 'mice', 'with', 'W146', '(3', 'mg/kg', 'body', 'weight', 'i.p.)', 'or', 'vehicle', 'every', '6', 'h', 'and', 'measured', 'platelet', 'counts', 'in', 'these', 'mice', '24', 'h', 'later.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
['Immunostaining.'],['O']
