tokens,labels
"['The', 'crystallographers', 'who', 'determined', 'the', 'WWP1', 'structure', 'described', 'in', 'detail', 'its', 'comparison', 'with', 'E6AP', '(3),', 'and', 'they', 'produced', 'several', 'figures', 'depicting', 'superpositions', 'carried', 'out', 'manually,', 'similar', 'to', 'what', 'pFlexAna', 'produces', 'automatically.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O']"
"['To', 'our', 'knowledge,', 'there', 'are', 'currently', 'no', 'other', 'computational', 'tools', 'that', 'aim', 'to', 'automate', 'such', 'analyses.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Our', 'pFlexAna', '(protein', 'flexibility', 'analyzer)', 'web', 'server', 'aims', 'at', 'automatically', 'detecting', 'conformational', 'changes', 'between', 'a', 'pair', 'of', 'protein', 'structures,', 'without', 'relying', 'on', 'sequence', 'homology.']","['O', 'B-Application_Mention', 'I-Application_Mention', 'I-Application_Mention', 'I-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Specifically,', 'it', 'detects', 'regions', 'exhibiting', 'structural', 'change,', 'contrasted', 'with', 'regions', 'exhibiting', 'structural', 'similarity.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'pFlexAna', 'results', 'can', 'be', 'viewed', 'as', 'indications', 'of', 'the', 'endpoints', 'of', 'hypothesized', 'molecular', 'motions', 'or', 'mutation-induced', 'conformational', 'changes.']","['O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['To', 'detect', 'conformational', 'changes', 'in', 'dissimilar', 'proteins,', 'we', 'must', 'first', 'find', 'structurally', 'similar', 'fragments', '(domains,', 'sub-domains,', 'etc.)', 'in', 'the', 'proteins.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['pFlexAna', 'employs', 'a', 'statistical', 'test', 'to', 'match', 'core', 'protein', 'fragments', 'that', 'are', 'structurally', 'similar', 'and', 'determine', 'the', 'geometric', 'transformations', 'that', 'align', 'them.']","['B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['This', 'statistical', 'test', 'of', 'structural', 'similarity', 'has', 'been', 'shown', 'to', 'be', 'effective', 'in', 'detecting', 'many', 'different', 'types', 'of', 'conformational', 'changes', '(4).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['pFlexAna', 'displays', 'the', 'protein', 'structures', 'superimposed', 'according', 'to', 'each', 'aligned', 'fragment', 'pair.']","['B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'superimposed', 'display', 'highlights', 'the', 'discontinuity', 'from', 'the', 'similar', 'to', 'the', 'dissimilar', 'regions', 'of', 'the', 'proteins', 'and', 'aids', 'visualization', 'of', 'the', 'conformational', 'changes', 'that', 'occur', 'relative', 'to', 'the', 'aligned', 'fragment', 'pair', 'used', 'as', 'the', 'basis', 'for', 'superposition.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['See', 'Figure', '3', 'for', 'a', 'sample', 'result.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Furthermore,', 'pFlexAna', 'clusters', 'the', 'aligned', 'fragment', 'pairs', 'into', ""'super-alignments',"", 'according', 'to', 'the', 'similarity', 'of', 'geometric', 'transformations', 'that', 'align', 'them.']","['O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'result', 'is', 'that', 'the', 'dominant', 'conformational', 'changes', 'occur', 'between', 'the', 'clusters,', 'while', 'the', 'smaller', 'conformational', 'changes', 'occur', 'within', 'a', 'cluster.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['As', 'a', 'complementary', 'approach,', 'for', 'cases', 'with', 'low', 'sequence', 'homology,', 'one', 'may', 'attempt', 'structural', 'alignment', 'i.e.', 'matching', 'the', 'proteins', 'based', 'on', 'structural', 'similarity', 'instead', 'of', 'sequence', 'similarity.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['However,', 'both', 'rigid', 'and', 'flexible', 'structural', 'alignment', 'methods', 'focus', 'on', 'finding', 'a', 'single', 'best', 'fit', 'between', 'the', 'protein', 'structures,', 'and', 'may', 'ignore', 'small', 'yet', 'significant', 'conformational', 'changes.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Consider,', 'for', 'example,', 'the', 'relatively', 'simple', 'case', 'of', 'a', 'same', 'protein', 'in', 'two', 'conformations.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
