tokens,labels
['(1)'],['O']
['.'],['O']
"['A', 'number', 'of', 'exotic', 'fish', 'species', 'were', 'introduced', 'in', 'Iranian', 'freshwaters.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['These', 'species', 'encompass', '18.7%', 'from', 'the', '81%', 'of', 'the', 'fish', 'inhabiting', 'in', 'south', 'part', 'of', 'the', 'Caspian', 'Sea.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Hemiculter', 'leucisculus', '(Saw', 'belly)', 'is', 'one', 'of', 'these', 'species', 'with', 'low', 'economic', 'value.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['This', 'species', 'might', 'be', 'accidentally', 'transferred', 'to', 'this', 'region', 'with', 'fertilized', 'egg', 'and', 'or', 'larvae', 'of', 'Chinese', 'carp', 'for', 'aquaculture,', 'the', 'place', 'and', 'origin', 'of', 'this', 'fish', 'is', 'Yunnan,', 'south-west', 'of', 'China', '(2-5).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['None-indigenous', 'fish', 'may', 'have', 'undesirable', 'effects', 'on', 'endemic', 'fish', 'species,', 'including', 'destruction', 'of', 'habitat', 'and', 'water', 'quality,', 'predation,', 'aggressive', 'behavior', 'such', 'as', 'fin', 'nipping,', 'retardation', 'of', 'reproductive', 'activity,', 'food', 'competition,', 'and', 'introduction', 'of', 'parasites', 'and', 'disease', 'to', 'the', 'new', 'environment.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Levels', 'of', 'parasitism', 'and', 'parasite', 'diversity', 'were', 'significantly', 'greater', 'in', 'native', 'fishes', 'than', 'in', 'exotic', 'species,', 'and', 'this', 'may', 'contribute', 'to', 'an', 'enhanced', 'demographic', 'performance', 'and', 'competitive', 'ability', 'in', 'invading', 'exotics.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Levels', 'of', 'parasitism', 'and', 'parasite', 'diversity', 'in', 'native', 'fishes', 'were', 'negatively', 'related', 'to', 'habitat', 'disturbance,', 'in', 'particular', 'to', 'a', 'suite', 'of', 'factors', 'that', 'indicate', 'increased', 'human', 'use', 'of', 'the', 'river', 'and', 'surrounding', 'environment', '(6-11).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Native', 'parasites', 'infecting', 'exotic', 'fish', 'will', 'increase', 'their', 'bio-potential', 'through', 'a', 'vast', 'host', 'range.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'exotic', 'fish', 'may', 'play', 'as', 'a', 'reservoir', 'role', 'for', 'maintenance', 'of', 'parasite', '(8).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'aims', 'of', 'this', 'study', 'were', 'to', 'survey', 'the', 'parasite', 'fauna', 'on', 'Blicca', 'bjeorkna,', 'as', 'a', 'native', 'fish,', 'and', 'Hemiculter', 'leucisculus,', 'as', 'an', 'exotic', 'fish,', 'and', 'to', 'compare', 'the', 'prevalence', 'of', 'parasitic', 'infection', 'in', 'these', 'two', 'species.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'Statistical', 'analysis', 'Statistical', 'analysis', 'was', 'performed', 'by', 'the', 'software', 'package', 'of', 'SPSS']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention']"
"['Data', 'were', 'subjected', 'to', 'the', 'analysis', 'of', 'variance', '(ANOVA).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Significant', 'differences', 'in', 'prevalence', 'and', 'mean', 'intensity', 'of', 'parasitism', 'between', 'exotic', 'and', 'endemic', 'fish', 'was', 'detected', 'by', 'Chi', 'square', 'test', 'when', 'α=', '0.05.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
