tokens,labels
"['CareLink', 'Ò', 'Personal', 'Therapy', 'Management', 'Software', 'for', 'diabetes', 'provides', 'remote', 'storage', 'and', 'retrospective', 'analysis', 'capabilities', 'of', 'data', 'from', 'the', 'pump,', 'sensor,', 'and', 'blood', 'glucose', 'meter.']","['B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['10', 'CareLink', 'software', 'data', 'from', 'individual', 'users', 'can', 'be', 'reviewed', 'in', 'collaboration', 'with', 'healthcare', 'providers', 'to', 'guide', 'therapy', 'adjustments,', 'or', 'can', 'be', 'aggregated', 'and', 'analyzed', 'to', 'detect', 'large-scale', 'patterns', 'and', 'outcomes', 'in', 'an', 'anonymized', 'manner.']","['O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'effectiveness', 'and', 'usage', 'patterns', 'of', 'the', 'automated', 'insulin', 'management', 'features', 'of', 'the', 'MiniMed', '640G', 'system,', 'in', 'addition', 'to', 'specific', 'MiniMed', 'Paradigm', 'Veo', 'and', 'MiniMed', '530G', 'comparator', 'data,', 'were', 'evaluated.For', 'this', 'retrospective', 'analysis,', 'users', 'were', 'not', 'provided', 'specific', 'instruction', 'from', 'healthcare', 'professionals', 'on', 'when', 'or', 'how', 'long', 'to', 'use', 'system', 'features', 'or', 'how', 'often', 'to', 'calibrate', 'systems', 'with', 'self-monitored', 'blood', 'glucose', 'measurements.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Voluntarily', 'uploaded', 'and', 'anonymized', 'data', 'were', 'captured', 'from', 'CareLink', 'software.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O']"
"['To', 'compare', 'SG', 'trajectories', 'associated', 'with', 'different', 'types', 'of', 'pump', 'suspension,', 'user-days', 'were', 'assigned', 'to', 'the', 'feature', '(i.e.,', 'predictive', ""''suspend"", 'before', ""low''"", 'or', 'reactive', ""''suspend"", 'on', ""low'')"", 'in', 'use', 'during', 'that', 'day.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'threshold', 'range', 'for', 'the', 'MiniMed', '640G', ""''suspend"", 'before', ""low''"", 'and', ""''suspend"", 'on', ""low''"", 'was', '50-90', 'mg/dL', '(3.3-5.0', 'mmol/L).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'threshold', 'range', 'for', 'the', 'MiniMed', 'Paradigm', 'Veo', 'system', 'was', '40-110', 'mg/dL', '(2.2-6.1', 'mmol/L)', 'and', 'that', 'for', 'the', 'MiniMed', '530G', 'was', '60-90', 'mg/dL', '(2.8-5.0', 'mmol/L).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['While', 'the', 'MiniMed', 'Paradigm', 'Veo', 'LGS', 'and', 'the', 'MiniMed', '530G', 'TS', 'features', 'differ', 'in', 'suspend', 'threshold', 'range,', 'they', 'are', 'considered', 'functionally', 'equivalent.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['2', 'For', 'simplicity,', 'the', 'threshold', 'suspend', 'features', 'in', 'all', 'three', 'systems', 'have', 'been', 'referred', 'to', 'as', ""''suspend"", 'on', ""low''.""]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Pump', 'suspension', 'events', 'were', 'characterized', 'according', 'to', 'whether', 'insulin', 'delivery', 'was', 'resumed', 'automatically', 'or', 'manually.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Hypoglycemia', 'and', 'hyperglycemia', 'were', 'defined', 'as', 'SG', 'values', '£70', 'mg/dL', '(£3.9', 'mmol/L)', 'and', '240-300', 'mg/dL', '(13.3-16.7', 'mmol/L),', 'respectively,', 'and', 'were', 'compared', 'across', 'systems', 'using', 'a', 'Kruskal-Wallis', 'analysis.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Severe', 'hyperglycemia', 'was', 'defined', 'as', '‡300', 'mg/dL', '(16.7', 'mmol/L).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Hypoglycemic', 'and', 'hyperglycemic', 'excursions', 'were', 'defined', 'as', '‡2', 'consecutive', 'hypoglycemic', 'or', 'hyperglycemic', 'SG', 'values', 'per', 'day', 'or', 'night', '(8:00', 'PM-8:00', 'AM)', 'and,', 'in', 'addition', 'to', 'area', 'under', 'the', 'glucose', 'concentration-time', 'curve', '(AUC),', 'were', 'compared', 'between', 'the', 'MiniMed', 'Paradigm', 'Veo', 'and', 'MiniMed', '640G', 'systems', 'using', 'a', 'Wilcoxon', 'signed-rank', 'analysis.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['This', 'study', 'benefits', 'from', 'the', 'large', 'number', 'of', 'users', 'and', 'user-days', 'available', 'for', 'analyses,', 'although', 'data', 'from', 'system', 'users', 'who', 'did', 'not', 'upload', 'to', 'CareLink', 'software', 'were', 'unavailable.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O']"
"['A', 'limitation', 'of', 'the', 'study', 'is', 'that', 'the', 'MiniMed', '640G', ""''suspend"", 'on', ""low''"", 'versus', 'MiniMed', '640G', ""''suspend"", 'before', ""low''"", 'data', 'could', 'not', 'be', 'analyzed,', 'due', 'to', 'an', 'insufficient', 'number', 'of', 'events', 'during', 'use', 'of', 'the', 'former', 'feature.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
