tokens,labels
"['Data', 'in', 'the', 'text', 'and', 'tables', 'were', 'expressed', 'as', 'the', 'mean', '±', 'standard', 'deviation', '(SD)', 'or', 'medians', '(interquartile', 'range)', 'for', 'continuous', 'variables', 'and', 'percentages', 'of', 'the', 'number', 'for', 'categorical', 'variables.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Participants', 'were', 'divided', 'into', 'quartiles', 'on', 'the', 'basis', 'of', 'serum', 'GGT', 'level', 'as', 'follows:', 'quartile', '1,', 'GGT', '<', '17', 'IU/L;', 'quartile', '2,', 'GGT', '17', 'to', '25', 'IU/L;', 'quartile', '3,', '25', 'to', '40', 'IU/L', 'GGT;', 'and', 'quartile', '4,', 'GGT', '≥', '40', 'IU/L.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'one-way', 'ANOVA', 'and', 'chisquare-test', 'were', 'used', 'to', 'analyze', 'the', 'statistical', 'differences', 'among', 'the', 'characteristics', 'of', 'the', 'participants', 'at', 'the', 'baseline', 'visit', 'according', 'to', 'the', 'quartile', 'groups', 'of', 'serum', 'GGT', 'level.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'distributions', 'of', 'continuous', 'variables', 'were', 'evaluated,', 'and', 'log', 'transformations', 'were', 'used', 'in', 'the', 'analysis', 'as', 'required.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['For', 'cases', 'with', 'incident', 'prehypertension,', 'the', 'time', 'spent', 'at', 'incident', 'prehypertension', 'was', 'assumed', 'to', 'be', 'the', 'midpoint', 'between', 'the', 'baseline', 'visit', 'and', 'the', 'visit', 'at', 'which', 'prehypertension', 'was', 'first', 'diagnosed.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'person', 'years', 'were', 'calculated', 'as', 'the', 'sum', 'of', 'follow-up', 'times', 'from', 'the', 'baseline', 'until', 'the', 'assumed', 'time', 'prehypertension', 'was', 'diagnosed', 'or', 'until', 'the', 'final', 'examination', 'of', 'each', 'individual.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Compared', 'to', 'the', 'lowest', 'quartile', 'of', 'serum', 'GGT,', 'the', 'hazards', 'ratios', '(HRs)', 'of', 'the', 'highest', '3', 'quartiles', 'of', 'serum', 'GGT', 'was', 'calculated', 'by', 'the', 'Cox', 'proportional', 'hazard', 'model', 'after', 'adjustment', 'for', 'baseline', 'characteristics', 'such', 'as', 'age,', 'log', '(hsCRP),', 'total', 'cholesterol,', 'creatinine,', 'recent', 'smoking', 'status,', 'alcohol', 'intake,', 'regular', 'exercise', 'and', 'diabetes', 'mellitus.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['For', 'the', 'linear', 'trends', 'of', 'risk,', 'the', 'number', 'of', 'quartiles', 'was', 'used', 'as', 'a', 'continuous', 'variable', 'and', 'tested', 'on', 'each', 'model.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['To', 'use', 'the', 'Cox', 'proportional', 'hazards', 'models,', 'we', 'checked', 'the', 'validity', 'of', 'the', 'proportional', 'hazards', 'assumption.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Two', 'approaches', 'were', 'used', 'to', 'assess', 'the', 'validity', 'of', 'the', 'proportional', 'hazards', 'assumption.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
