tokens,labels
"['Orbitrap', 'settings', 'for', 'the', 'identification', 'of', 'phosphopeptides', 'and', 'relative', 'phosphorylation', 'state', 'analysis', 'After', 'phosphopeptide', 'enrichment,', 'TiO', '2', '-peptide', 'eluates', 'were', 'loaded', 'on', 'a', '1D', 'nano-flow', 'LC-MS/MS', 'system', 'equipped', 'with', 'pre-column', '(Agilent,', 'Zeesen,', 'Germany).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'monolithic', 'column', '(Merck,', 'Darmstadt,', 'Germany)', 'of', '15', 'cm', 'length', 'and', '0.1', 'mm', 'internal', 'diameter', 'was', 'coupled', 'to', 'an', 'Orbitrap', 'LTQ', 'XL', 'mass', 'spectrometer', '(Thermo', 'Electron,', 'Ulm,', 'Germany).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Peptides', 'were', 'eluted', 'during', 'a', '50-min', 'gradient', 'from', '5-100%', '(v/v)', 'methanol/0.1%', '(v/v)', 'FA', 'with', 'a', 'controlled', 'flow', 'rate', 'of', '0.5', 'll', 'min', 'À1', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['For', 'precursor', 'masses', 'determinations,', 'resolution', 'and', 'accuracy', 'of', 'the', 'Orbitrap', 'were', 'set', 'to', '3000', 'ppm', 'and', '2', 'ppm,', 'respectively.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['MS/MS', 'measurements', 'were', 'performed', 'on', 'wideband', 'mode.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Spray', 'voltage', 'was', 'set', 'to', '1.8', 'kV', 'and', 'temperature', 'of', 'the', 'heated', 'transfer', 'capillary', 'was', 'set', 'to', '150°C.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Potential', 'phosphopeptide', 'candidates', 'were', 'evaluated', 'using', 'MSQuant', '1.4', 'software.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O']"
"['A', 'post-translational', 'modification', '(PTM)', 'score', 'for', 'localization,', 'which', 'estimates', 'the', 'probability', 'to', 'find', 'an', 'actual', 'phosphorylation', 'site', 'based', 'on', 'fragment', 'ions', '(Olsen', 'et', 'al.,', '2006),', 'is', 'shown', 'in', 'Table', '2.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['For', 'the', 'relative', 'quantification', 'of', 'phosphorylation', 'levels,', 'gel', 'digests', 'were', 'directly', 'analysed', 'using', 'the', 'same', 'settings', 'as', 'described', 'for', 'phosphopeptide', 'identification.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'present', 'work,', 'MS', 'analysis', 'revealed', 'that', 'SuSy1', 'from', 'the', 'nodules', 'of', 'M.', 'truncatula', 'is', 'also', 'phosphorylated', 'at', 'Ser11,', 'the', 'same', 'residue', 'identified', 'as', 'phosphorylated', 'in', 'soybean', 'and', 'homologous', 'to', 'Ser15', 'in', 'maize', 'SuSy1', '(VHS', '11', 'LKER;', 'spectra', 'can', 'be', 'found', 'in', 'ProMEX', 'database', 'http://promex.mpimp-golm.mpg.de/home.shtml).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
