tokens,labels
"['Statistical', 'analyses', 'were', 'performed', 'using', 'statistical', 'software', '(SPSS', 'version', '18.0;', 'SPSS', 'Inc.,', 'Chicago,', 'IL,', 'USA)', 'and', 'SAS', 'version', '9.4', '(SAS', 'Institute,', 'Cary,', 'NC,', 'USA).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Subjective', 'image', 'ratings', 'for', 'each', 'image', 'were', 'compared', 'using', 'the', 'Friedman', 'test.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[""Dunn's"", 'multiplecomparisons', 'test', 'was', 'used', 'as', 'the', 'post-hoc', 'test.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Korean', 'J', 'Radiol', '16(5),', 'Sep/Oct', '2015', 'kjronline.org', 'pairwise', 'comparisons', 'were', 'performed', 'using', 'the', 'Wilcoxon', 'test', 'corrected', 'for', 'multiple', 'comparisons', 'according', 'to', 'the', 'Bonferroni', 'adjustment.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'diagnostic', 'accuracy', 'of', 'each', 'pulse', 'sequence', 'for', 'the', 'detection', 'of', 'focal', 'hepatic', 'lesions', 'was', 'determined', 'using', 'an', 'alternative', 'free-response', 'receiver', 'operator', 'characteristic', '(ROC)', 'curve', 'analysis', 'on', 'a', 'lesion-bylesion', 'basis.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Considering', 'the', 'possible', 'influence', 'of', 'lesion', 'clustering', 'on', 'the', 'diagnostic', 'accuracy,', 'nonparameric', 'analysis', 'of', 'clustered', 'ROC', 'curve', 'data', 'was', 'performed', 'by', 'using', 'the', 'method', 'proposed', 'by', 'Obuchowski', '(20).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'sensitivity', 'for', 'each', 'set', 'of', 'images', 'was', 'evaluated', 'according', 'to', 'the', 'number', 'of', 'lesions', 'assigned', 'confidence', 'levels', 'of', '3', 'or', '4', 'from', 'among', 'the', '86', 'liver', 'lesions.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'used', 'our', 'own', 'method', '(21)', 'for', 'comparing', 'sensitivity,', 'specificity,', 'and', 'positive', 'predictive', 'value.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'p', 'value', '<', '0.05', 'was', 'considered', 'significant.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'kappa', 'statistic', 'for', 'two', 'observers', 'was', 'calculated', 'to', 'assess', 'the', 'inter-observer', 'agreement', 'regarding', 'pairwise', 'comparison', 'between', 'T2WIs.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
