tokens,labels
"['Initially,', 'samples', 'from', 'eight', 'study', 'subjects', 'were', 'analyzed:', 'four', 'samples', 'from', 'healthy', 'controls', 'and', 'four', 'pre-high-flux', 'hemodialysis', 'samples.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Whole', 'blood', 'was', 'drawn', 'into', 'heparin', 'tubes', '(Vacutainer,', 'Becton', 'Dickinson,', 'Oxford,', 'UK)', 'and', 'then', 'incubated', 'with', 'different', 'concentrations', 'of', 'stimulators', '(formylmethionyl-leucyl-phenylalanine', '[fMLP]', 'and', 'anti-Fcε', 'receptor', 'I', '[FcεRI]', 'antibody)', 'to', 'achieve', 'the', 'optimal', 'concentration', 'for', 'a', 'maximum', 'basophil', 'activation', 'response', '(21).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['fMLP', 'was', 'diluted', 'in', 'RPMI', '1640', 'medium', '(Sigma', 'Aldrich,', 'Taufkirchen,', 'Germany)', 'and', 'concentrations', 'of', '10', '−6', 'to', '5', '×', '10', '−5', 'M', 'were', 'prepared.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Anti-FcεRI', 'antibody', '(3', 'μg/mL)', '(Bühlmann', 'Laboratories,', 'Schönenbuch,', 'Switzerland)', 'was', 'diluted', '(1:3)', 'in', 'stimulation', 'buffer', '(Bühlmann', 'Laboratories)', 'and', 'concentrations', 'of', '0.11', 'μg/mL', 'to', '3', 'μg/mL', 'were', 'prepared', 'accordingly.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Whole', 'blood', '(100', 'μL)', 'was', 'distributed', 'among', 'polystyrene', 'tubes', '(Falcon,', 'Becton', 'Dickinson,', 'Franklin', 'Lakes,', 'NJ,', 'USA)', 'and', 'incubated', 'with', 'the', 'relevant', 'concentrations', 'of', 'fMLP', 'and', 'anti-FcεRI', 'antibody', 'at', '37°C', 'for', '25', 'min', 'to', 'initiate', 'the', 'degranulation', 'of', 'basophils', 'and', 'histamine', 'release.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Subsequently', 'the', 'cells', 'were', 'stained', 'with', '18', 'μL', 'of', 'anti-CD203c-PE', 'and', 'CD63-FITC', 'antibodies', '(Beckman', 'Coulter,', 'Paris,', 'France)', 'and', 'incubated', 'for', '25', 'min', 'at', '4°C.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Following', 'lysis', 'of', 'red', 'blood', 'cells', '(RBCs)', 'with', '2', 'mL', 'cold', 'isotonic', 'solution', '(154', 'mM', 'NH4Cl,', '10', 'mM', 'KHCO3', 'supplemented', 'with', '0.1', 'mM', 'EDTA,', 'pH', '7.2),', 'samples', 'were', 'centrifuged', 'for', '5', 'min', 'at', '300', '×', 'g', 'at', '4°C;', 'cells', 'were', 'then', 'washed', 'once', 'with', 'phosphate', 'buffered', 'saline', '(PBS)', 'before', 'being', 'resuspended', 'in', '300', 'μL', 'of', 'cold', 'PBS', 'and', 'subsequently', 'analyzed.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'surface', 'expression', 'of', 'CD203c', 'and', 'CD63', 'on', 'basophils', 'was', 'analyzed', 'by', 'flow', 'cytometry', '(Navios,', 'Beckman', 'Coulter,', 'Hialeah,', 'FL,', 'USA).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Basophils', 'were', 'gated', 'according', 'to', 'their', 'granularity', 'on', 'side', 'scatter', 'and', 'expression', 'of', 'CD203c', 'Fig.', '1a).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'percentage', 'of', 'CD63-positive', 'cells', 'within', 'the', 'total', 'basophil', 'population', 'was', 'calculated', 'as', 'shown', 'in', 'Fig.', '1b.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
