tokens,labels
"['In', 'this', 'study,', 'auditory', 'stream', 'segregation', 'was', 'assessed', 'using', 'a', 'method', 'described', 'by', 'Best', '13', '(2004).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'this', 'method,', 'a', '2-trial', 'forcedchoice', 'procedure', 'was', 'employed.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'subjects', 'were', 'presented', 'with', '2', 'simultaneous', 'tones', 'of', 'different', 'frequencies', '(i.e.,', '500', 'Hz', 'and', '800', 'Hz)', 'and', 'were', 'asked', 'to', 'judge', 'the', 'relative', 'location', 'of', 'the', 'pair', 'by', 'indicating', 'whether', 'the', 'higher', 'tone', 'was', 'to', 'the', 'left', 'or', 'right', 'of', 'the', 'lower', 'tone,', 'on', 'the', 'right', 'hand', 'side', 'of', 'the', 'subjects', '(Figure', '1).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', ""subjects'"", 'head', 'was', 'positioned', 'in', 'the', 'center.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'subjects', 'were', 'instructed', 'to', 'keep', 'their', 'heads', 'in', 'this', 'position', 'for', 'the', 'duration', 'of', 'the', 'recording', 'process', '(about', '15', 'min).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Testing', 'took', 'place', 'using', '3', 'reference', 'locations', 'on', 'a', 'horizontal', 'plane:', '0°,', '30°,', 'and', '60°.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['For', 'each', 'reference', 'location,', '10', 'test', 'locations', 'were', 'chosen', 'on', 'the', 'basis', 'of', 'preliminary', 'testing.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'each', 'trial,', 'a', 'pair', 'of', 'concurrent', 'stimuli', 'was', 'presented.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['One', 'stimulus', 'corresponded', 'to', '1', 'of', 'the', 'reference', 'locations,', 'and', 'the', 'second', 'stimulus', 'was', 'presented', 'from', '1', 'of', 'the', '10', 'test', 'locations', 'displaced', 'in', 'either', 'azimuth.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Prior', 'to', 'data', 'acquisition,', 'the', 'subjects', 'completed', 'training', 'blocks', 'to', 'ensure', 'that', 'they', 'were', 'able', 'to', 'detect', 'the', 'targets.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Using', 'a', 'criterion', 'of', '75%', 'correct', 'in', 'each', 'test', 'location,', 'we', 'measured', 'the', 'concurrent', 'minimum', 'audible', 'angle.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Stimuli', 'were', 'generated', 'using', 'MATLAB', '(The', 'MathWorks,', 'Natick,', 'MA)', 'and', 'Sound', 'Forge', 'software', '(v.10', 'bySonic', 'Foundry)', 'with', 'a', 'sampling', 'rate', 'of', '44.1', 'kHz.']","['O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'stimuli', 'were', 'presented', 'through', 'headphones', '(TDH', '39)', 'via', 'an', 'audiometer,', 'at', '50', 'dB', 'SL.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['All', 'the', 'analyses', 'were', 'conducted', 'using', 'Statistical', 'Package', 'for', 'the', 'Social', 'Sciences', '(SPSS)', 'version', '16.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'I-Application_Mention', 'I-Application_Mention', 'I-Application_Mention', 'I-Application_Mention', 'I-Application_Mention', 'O', 'O']"
"['Due', 'to', 'the', 'relatively', 'small', 'group', 'numbers', 'in', 'the', 'study,', 'the', 'data', 'did', 'not', 'meet', 'normality', 'assumptions', 'in', 'general.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Therefore,', 'nonparametric', 'statistics', '(MannWhitney', 'U)', 'were', 'used', 'to', 'compare', 'the', 'betweengroup', 'differences.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Pearson', 'correlation', 'was', 'employed', 'to', 'measure', 'the', 'degree', 'of', 'association', 'between', 'working', 'memory', 'capacity', 'and', 'the', 'localization', 'tests.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'significance', 'level', 'adopted', 'was', '0.05', '(5%),', 'with', 'confidence', 'intervals', 'of', '95%.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
