tokens,labels
"['Histological', 'examination.']","['O', 'O']"
"['Samples', 'from', 'each', 'group', '(n=10)', 'were', 'fixed', 'in', '10%', 'phosphate-buffered', 'formaldehyde', 'solution.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Following', 'the', 'process', 'of', 'decalcification', 'and', 'dehydration,', 'the', 'muscles', 'were', 'embedded', 'in', 'paraffin,', 'cut', 'into', '5-µm', 'sections', 'and', 'stained', 'using', 'hematoxylin', 'and', 'eosin.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Muscle', 'fibers', '(≥100', 'in', 'each', 'group)', 'were', 'observed', 'in', 'bright-field', 'using', 'Nikon', 'ECLIPSE', 'TS100', 'light', 'microscope', '(Tokyo,', 'Japan)', 'and', 'Nikon', 'D7200', 'image', 'acquisition', 'system.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Their', 'diameters', 'were', 'measured', 'using', 'Image', 'J', 'software', '(National', 'Institutes', 'of', 'Health,', 'Bethesda,', 'MD,', 'USA).']","['O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['PDQuest', 'v', '8.0', '(Bio-Rad', 'Laboratories,', 'Inc.)', 'software', 'was', 'used', 'to', 'calculate', 'the', 'intensities', 'of', 'protein', 'spots', 'to', 'identify', 'differentially', 'expressed', 'proteins.']","['B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['To', 'correct', 'quantitative', 'variations', 'in', 'the', 'intensity', 'of', 'protein', 'spots,', 'spot', 'volumes', 'were', 'normalized', 'as', 'a', 'percentage', 'of', 'the', 'total', 'volume', 'of', 'all', 'the', 'spots', 'present', 'in', 'a', 'gel.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Only', 'spots', 'that', 'were', 'consistently', 'present', 'in', 'the', 'gels', 'from', 'at', 'least', 'three', 'rats', 'in', 'each', 'group', 'were', 'analyzed', 'to', 'avoid', 'spot', 'differences', 'that', 'were', 'due', 'to', 'gel-to-gel', 'or', 'biological', 'variation', 'inherent', 'among', 'the', 'rats.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'protein', 'molecular', 'weight,', 'which', 'ranged', 'from', '10', 'to', '100', 'kDa,', 'and', 'the', 'isoelectric', 'point', '(pI),', 'which', 'ranged', 'from', '3', 'to', '10,', 'of', 'each', 'protein', 'spot', 'were', 'calculated', 'by', 'the', 'software', 'using', 'the', 'distributions', 'of', 'standard', 'markers', 'and', 'pI', 'positions,', 'respectively.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Selected', 'protein', 'spots', 'were', 'excised', 'from', 'the', 'gel', 'and', 'cut', 'into', '~1', 'mm', '2', 'pieces.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
