tokens,labels
"['The', 'second', 'data', 'set', 'consisted', 'of', 'a', 'total', 'of', '487', 'students', 'including', '217', 'boys', 'and', '270', 'girls', 'in', 'pubertal', 'stage', '(aged', '11.5-14.5', 'years)', 'and', '558', 'students', 'including', '382', 'boys', 'and', '276', 'girls', 'in', 'postpuberal', 'stage', '(aged', '14.5-18.5', 'years)', 'which', 'were', 'randomly', 'sampled', 'by', 'a', 'multistage', 'random', 'sampling', 'procedure', 'from', 'guidance', 'and', 'high', 'schools', 'of', 'the', 'four', 'educational', 'districts', 'of', 'Shiraz', 'in', 'the', 'Spring', 'of', '2011.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Determination', 'of', 'sample', 'size', 'was', 'conducted', 'in', 'a', 'similar', 'procedure', 'as', 'the', 'former', 'study', 'described', 'above.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Two', 'guidance', 'schools', 'and', 'two', 'high', 'schools', 'were', 'selected', 'randomly', 'and', 'in', 'each', 'grade', 'of', 'the', 'schools', 'a', 'random', 'sample', 'of', 'the', 'students', 'were', 'selected.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'this', 'study,', 'weight,', 'height,', 'MUAC,', 'and', 'age', 'were', 'measured', 'using', 'the', 'same', 'techniques', 'and', 'devices', 'as', 'the', 'former', 'one', 'by', 'two', 'trained', 'auxologists,', 'except', 'TST', 'which', 'was', 'measured', 'to', 'the', 'nearest', '0.5', 'mm.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'this', 'study,', 'no', 'exact', 'criteria', 'were', 'used', 'to', 'classify', 'participants', 'in', 'pubertal', 'and', 'post-pubertal', 'categories.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['However,', 'based', 'on', 'the', 'mean', 'and', 'median', 'age', 'of', 'girls', 'and', 'boys', 'in', 'different', 'pubertal', 'stages', 'reported', 'in', 'the', 'studies', 'performed', 'previously', 'in', 'Iran', '[19-20],', 'we', 'categorized', 'students', 'in', 'guidance', 'school', 'to', 'pubertal', 'stage', 'and', 'those', 'in', 'high', 'school', 'to', 'post-pubertal', 'stage.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', ""subjects'"", 'body', 'mass', 'index', 'was', 'obtained', 'as', 'weight', 'divided', 'by', 'squared', 'height', 'in', 'metric', 'system', '(kg/m', '2', ').']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'LMS', 'method', '[21]', 'was', 'applied', 'to', 'calculate', 'sexspecific', 'weight-for-height,', 'BMI-for-age,', 'MUAC-forage,', 'and', 'also', 'TST-for-age', 'centiles', 'in', 'each', 'of', 'the', 'three', 'stages', 'of', 'maturity.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'growth', 'reference', 'centile', 'charts', 'for', 'prepubertal', 'children', 'were', 'provided', 'in', 'the', 'previous', 'studies', '[22-25].']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Although', 'there', 'is', 'still', 'no', 'comprehensive', 'consensus', 'on', 'how', 'to', 'define', 'underweight', 'and', 'overweightness', 'based', 'on', 'growth', 'reference', 'centiles,', 'in', 'this', 'study', 'the', '5', 'th', 'and', '95', 'th', 'centiles', '(according', 'to', 'a', 'number', 'of', 'references', '[22,', '26-27]', 'were', 'selected', 'as', 'cut-off', 'points', 'to', 'identify', 'underweight', 'and', 'obese', 'children,', 'respectively.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kappa', 'statistic', 'was', 'used', 'to', 'assess', 'the', 'pairwise', 'agreement', 'of', 'the', 'WH,', 'BMI,', 'MUAC', 'and', 'TST', 'for', 'classifying', 'underweight', 'and', 'obese', 'children.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'value', 'of', 'zero', 'indicates', 'no', 'concordance', 'and', 'a', 'value', 'of', 'unity', 'indicates', 'perfect', 'concordance.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kappa', 'coefficient', 'greater', 'than', '0.75', 'represents', 'excellent', 'agreement,', 'between', '0.40', 'and', '0.75', 'fair', 'to', 'good', 'agreement,', 'and', 'smaller', 'than', '0.40', 'poor', 'agreement', '[28].']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'addition,', 'Pearson', 'correlation', 'analysis', 'was', 'conducted', 'to', 'evaluate', 'the', 'linear', 'association', 'of', 'anthropometric', 'measures.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Data', 'analysis', 'was', 'performed', 'using', 'LMSchartmaker', 'and', 'SPSS', '11.5', 'softwares.']","['O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'B-Application_Mention', 'O', 'O']"
"['Table', '1', 'presents', 'the', 'descriptive', 'statistics', 'of', 'height,', 'weight,', 'BMI,', 'MUAC', 'and', 'TST', 'of', 'school', 'children', 'classified', 'by', 'age', 'and', 'sex.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Based', 'on', 'independent', 'sample', 't-test,', 'no', 'significant', 'gender', 'difference', 'was', 'observed', 'in', 'terms', 'of', 'their', 'BMI', 'in', 'all', 'age', 'groups', '(P>0.05)', 'with', 'the', 'exception', 'of', 'the', 'last', 'age', 'group', 'inwhich', 'the', 'boys', 'had', 'a', 'significantly', 'greater', 'BMI', 'as', 'compared', 'to', 'the', 'girls.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'addition,', 'in', 'younger', 'children', '(less', 'than', '11.5', 'years),', 'there', 'was', 'no', 'significant', 'difference', 'between', 'the', 'two', 'genders', 'regarding', 'their', 'weight', 'and', 'height,', 'though', 'in', 'older', 'ones', 'the', 'weight', 'and', 'height', 'of', 'the', 'boys', 'was', 'significantly', 'higher', 'than', 'those', 'of', 'the', 'girls.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'terms', 'of', 'MUAC,', 'just', 'in', 'the', 'middle-aged', 'children', 'as', 'well', 'as', 'the', 'last', 'age', 'group', 'significant', 'differences', 'were', 'observed', 'between', 'boys', 'and', 'girls', 'in', 'which', ""boys'"", 'MUAC', 'was', 'greater', 'than', 'that', 'of', 'girls.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['However,', 'the', ""girls'"", 'TST', 'was', 'thicker', 'than', 'that', 'of', 'the', 'boys', '(p-value<0.05)', 'in', 'the', 'age', 'groups', 'of', '9.5', 'to', '14.49', 'and', '16.5-17.49', 'years,', 'reflecting', 'a', 'reverse', 'pattern', 'between', 'boys', 'and', 'girls', 'compared', 'to', 'the', 'other', 'indices.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'pubertal', 'stage', 'and', 'sex-specific', 'prevalence', 'of', 'thinness', 'and', 'obesity', 'based', 'on', 'the', 'four', 'aforementioned', 'growth', 'reference', 'centiles', 'are', 'presented', 'in', 'Table', '2.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Generally,', 'obesity', 'was', 'more', 'prevalent', 'than', 'thinness.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
