tokens,labels
"['All', 'recordings', 'were', 'performed', 'at', 'room', 'temperature', '(22°C)', 'using', 'an', 'Axopatch', '200B', 'amplifier', '(Molecular', 'Devices)', 'and', 'acquired', 'with', 'Pulse', 'and', 'Patchmaster', 'software', '(HEKA).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'I-Application_Mention', 'O', 'O']"
"['Patch', 'pipettes', 'were', 'pulled', 'from', 'borosilicate', 'glass,', 'fire-polished', 'to', 'a', 'resistance', 'of', '0.5-1', 'MΩ,', 'and', 'covered', 'in', 'dental', 'wax', 'to', 'reduce', 'linear', 'capacitive', 'currents.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['was', 'fitted', 'to', 'the', '10', '\ue0322', '-10', '\ue0323', 'range', 'of', 'normalized', 'conductance', 'to', 'yield', 'a', 'lower', 'bound', 'estimate', 'of', 'the', 'voltage', 'dependence.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Data', 'analysis', 'and', 'model', 'fitting', 'were', 'performed', 'using', 'custom', 'scripts', 'written', 'in', 'Igor', 'Pro', '6', '(WaveMetrics).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'O', 'O']"
"['Sequence', 'alignment', 'and', 'structural', 'model', 'building', 'Shaker', 'and', 'Kv1.2', 'amino', 'acid', 'sequences', 'were', 'aligned', 'using', 'AlignX', 'in', 'the', 'Vector', 'NTI', 'software', 'package', '(Invitrogen)']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'I-Application_Mention', 'I-Application_Mention', 'I-Application_Mention']"
"['The', 'structural', 'model', 'of', 'Shaker', 'was', 'constructed', 'using', 'the', 'I-TASER', 'protein', 'structure', 'prediction', 'server,', 'with', 'the', '1.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['All', 'of', 'our', 'patch-clamp', 'recordings', 'of', 'ionic', 'and', 'gating', 'currents', 'were', 'performed', 'in', 'the', 'cell-attached', 'configuration', 'to', 'maximize', 'patch', 'stability', 'and', 'avoid', 'voltage', 'shifts', 'that', 'have', 'been', 'reported', 'to', 'be', 'present', 'in', 'Kv1.2', 'channels', 'when', 'recorded', 'in', 'excised-patch', 'configurations', '(Rezazadeh', 'et', 'al.,', '2007;', 'Schmidt', 'et', 'al.,', '2012).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Nevertheless,', 'we', 'observed', 'some', 'variability', 'in', 'channel', 'behavior.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Most', 'currents', 'behaved', 'as', 'those', 'ionic', 'potassium', '(K', '+', ')', 'currents', 'depicted', 'in', 'Fig.', '1', 'A.', 'Large', 'amplitude', 'currents', 'could', 'be', 'routinely', 'measured,', 'with', 'activation', 'that', 'speeded', 'up', 'with', 'depolarizing', 'voltages,', 'as', 'has', 'been', 'reported', 'for', 'other', 'voltage-gated', 'K', '+', 'ion', 'channels', 'and', 'previously', 'for', 'Kv1.2', '(Scholle', 'et', 'al.,', '2004).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Occasionally,', 'faster', 'onset', 'currents', 'could', 'be', 'recorded,', 'which', 'also', 'activated', 'over', 'a', 'more', 'negative', 'voltage', 'range', '(not', 'depicted).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
