tokens,labels
"['Mice', 'were', 'killed', 'by', 'CO', '2', 'asphyxiation;', 'then', 'tissue', 'was', 'quickly', 'harvested', 'and', 'fixed', 'overnight', 'at', 'room', 'temperature', 'with', 'Z-fix', 'solution', '(Anatech', 'LTD,', 'Battle', 'Creek,', 'MI).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Tissues', 'were', 'processed', 'by', 'using', 'a', 'Leica', '(Buffalo', 'Grove,', 'IL)', 'ASP300S', 'Tissue', 'Processor,', 'paraffin', 'embedded,', 'and', 'cut', 'into', '5-μm', 'sections.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Immunohistochemistry', 'was', 'performed', 'on', 'a', 'Dako', 'Autostainer', 'Plus', '(Dako', 'North', 'America,', 'Inc,', 'Carpinteria,', 'CA)', 'or', 'Discovery', 'Ultra', 'XT', 'autostainer', '(Ventana', 'Medical', 'Systems', 'Inc,', 'Tucson,', 'AZ)', 'and', 'counterstaining', 'with', 'hematoxylin.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dual', 'immunohistochemistry', 'for', 'CK19', 'and', 'amylase', 'was', 'performed', 'without', 'counterstaining.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Picrosirius', 'red', 'staining', 'was', 'performed', 'per', 'the', ""manufacturer's"", 'instructions', '(Polysciences,', 'Inc,', 'Warrington,', 'PA).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Hematoxylin-eosin', 'staining', 'was', 'performed', 'by', 'using', ""Mayer's"", 'hematoxylin', 'solution', '(Sigma-Aldrich)', 'and', 'Eosin', 'Y', '(Fisher,', 'Pittsburgh,', 'PA).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Immunofluorescence', 'was', 'performed', 'as', 'previously', 'described.']","['O', 'O', 'O', 'O', 'O', 'O']"
"['45', 'Immunohistochemistry', 'slides', 'were', 'scanned', 'on', 'a', 'Pannoramic', 'SCAN', 'slide', 'scanner', '(Perkin', 'Elmer,', 'WA),', 'and', 'then', 'annotation', 'regions', 'encompassing', 'greater', 'than', '1', 'mm', 'of', 'tissue', 'were', 'processed', 'by', 'using', 'appropriate', 'algorithms', 'for', 'each', 'stain', 'quantified', 'by', 'using', 'Halo', 'software', '(Indica', 'Labs,', 'Corrales,', 'NM).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O']"
"['Immunofluorescence', 'was', 'quantified', 'by', 'manual', 'counting', 'of', '5', 'fields', 'per', 'slide', 'from', 'images', 'obtained', 'on', 'a', 'Nikon', 'A-1', 'confocal', 'instrument', 'at', '×60', 'by', 'using', 'NIS-Elements', 'software', '(Nikon', 'Instruments,', 'Melville,', 'NY).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O']"
"['Lysates', 'were', 'quantified', 'by', 'BCA', 'assay', '(Thermo', 'Fisher', 'Scientific', 'Inc,', 'Waltham,', 'MA),', 'and', 'equal', 'protein', 'amounts', 'were', 'run', 'onto', 'sodium', 'dodecylsulfate-polyacrylamide', 'gel', 'electrophoresis', 'gels.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
