tokens,labels
"['To', 'measure', 'dynamic', 'balance', 'ability,', 'a', 'star', 'excursion', 'balance', 'test', '(SEBT)', 'was', 'conducted', 'for', 'each', 'group,', 'because', 'of', 'its', 'high', 'reliability', '(intraclass', 'correlation', 'coefficient,', '0.88-0.96)', '10).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['For', 'the', 'SEBT,', 'a', 'cross-shaped', 'line', 'was', 'drawn', 'on', 'the', 'floor,', 'with', 'additional', 'lines', 'drawn', '45°', 'in', 'eight', 'directions.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'this', 'study,', 'only', 'three', 'directions', 'were', 'used', '(anterior,', 'posterolateral,', 'and', 'posteromedial),', 'according', 'to', 'the', 'study', 'by', 'Hyong', '11).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'measurements', 'were', 'conducted', 'while', 'the', 'subjects', 'set', 'the', 'heels', 'of', 'their', 'dominant', 'feet', 'at', 'the', 'center', 'point', 'and', 'stretched', 'the', 'feet', 'in', 'the', 'anterior', 'direction', 'as', 'much', 'as', 'possible', 'while', 'maintaining', 'balance.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'point', 'where', 'the', 'big', 'toe', 'ended', 'was', 'marked.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'posterolateral', 'and', 'posteromedial', 'directions', 'were', 'measured', 'in', 'the', 'same', 'way.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Each', ""subject's"", 'measurements', 'were', 'taken', 'three', 'times,', 'and', 'the', 'mean', 'value', 'was', 'calculated', 'for', 'each', 'group.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'order', 'to', 'minimize', 'errors', 'due', 'to', 'differences', 'in', 'leg', 'length', 'between', 'the', 'subjects,', 'the', 'values', 'were', 'standardized', 'using', 'the', 'formula:', 'measured', 'value/leg', 'length', '×', '100.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['For', 'the', 'leg', 'length', 'measurements,', 'the', 'distance', 'between', 'the', 'anterior', 'superior', 'iliac', 'spine', 'of', 'the', 'medial', 'malleolus', 'and', 'the', 'tubercle', 'of', 'the', 'shin', 'was', 'measured', 'while', 'the', 'subject', 'was', 'in', 'the', 'supine', 'position.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Statistical', 'analysis', 'was', 'conducted', 'using', 'SPSS', 'version', '12.0,', 'while', 'one-way', 'analysis', 'of', 'variance', 'was', 'used', 'to', 'compare', 'dynamic', 'balance', 'ability', 'among', 'the', 'three', 'groups.']","['O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'significance', 'level', 'was', 'set', 'to', '0.05.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
