tokens,labels
"['Bold', 'values', 'indicate', 'a', 'significant', 'difference', 'P', '<', '0.05.Design', '4.0', '(Agena', 'Bioscience', 'Inc.)', 'software', 'was', 'used', 'to', 'design', 'a', 'Multiplexed', 'SNP', 'mass-EXTEND', 'assay.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[20]', 'Data', 'analyses', 'and', 'management', 'were', 'conducted', 'by', 'Sequenom', 'Typer', '4.0', 'Software', '(Agena', 'Bioscience', 'Inc.).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'I-Application_Mention', 'O', 'O', 'O', 'O', 'O']"
['[21]'],['O']
"['Microsoft', 'Excel', 'and', 'SPSS', '16.0', '(SPSS,', 'Chicago,', 'IL)', 'were', 'used', 'to', 'perform', 'statistical', 'analyses.']","['O', 'B-Application_Mention', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Throughout', 'the', 'document,', 'P', 'values', 'were', '2-sided;', 'furthermore,', 'P', 'values', 'less', 'than', '0.05', 'were', 'considered', 'statistically', 'significant.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'age', 'difference', 'of', 'cases', 'and', 'controls', 'was', 'calculated', 'by', 'Welch', 't', 'tests,', 'and', 'the', 'exact', 'test', 'was', 'used', 'to', 'determine', 'whether', 'the', 'SNPs', 'departed', 'from', 'the', 'Hardy-Weinberg', 'equilibrium', '(HWE).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'association', 'between', 'the', 'minor', 'allele', 'and', 'the', 'risk', 'of', 'alcohol-induced', 'ONFH', 'was', 'evaluated', 'by', 'Pearson', 'x', '2', 'test.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['To', 'assess', 'the', 'association', 'between', 'each', 'genotype', 'and', 'the', 'risk', 'of', 'alcohol-induced', 'ONFH,', '5', 'models', 'were', 'used,', 'including', 'the', 'codominant,', 'dominant,', 'recessive,', 'overdominant,', 'and', 'log-additive', 'model.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Finally,', 'the', 'SHEsis', 'software', 'platform', '[22]', 'and', 'Haploview', 'software', 'package', '(version4.2)', '(Broad', 'Institute,', 'Cambridge,', 'MA)', 'were', 'used', 'to', 'analyze', 'the', 'patterns', 'of', 'LD,', 'haplotype', 'construction,', 'and', 'the', 'genetic', 'association', 'at', 'polymorphic', 'loci.']","['O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'B-Application_Mention', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[23]', 'Odds', 'ratios', '(ORs)', 'and', '95%', 'confidence', 'intervals', '(95%', 'CIs)', 'could', 'show', 'whether', 'the', 'frequencies', 'between', 'cases', 'and', 'controls', 'had', 'a', 'significant', 'difference.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Unconditional', 'logistic', 'regression', 'analysis', 'was', 'adjusted', 'for', 'age.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'order', 'to', 'eliminate', 'the', 'probability', 'of', 'falsepositive', 'results,', 'Bonferroni', 'multiple', 'adjustment', 'was', 'applied', 'to', 'the', 'level', 'of', 'significance,', 'which', 'was', 'set', 'at', 'P', '<', '0.0017', '(0.05/30).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
