tokens,labels
"['Sequences', 'for', '4', 'shRNA', 'were', 'designed', 'to', 'target', 'the', '39', 'untranslated', 'region', 'of', 'genes,', 'and', '2', 'of', 'them', 'were', 'selected', '(Supplementary', 'Table', '5', '1', 'were', 'cultured', 'without', 'feeder', 'cells', 'in', 'standard', 'media.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['After', 'expansion,', 'these', 'cells', 'were', 'co-transfected', 'with', '1.6', 'mg', 'of', 'shRNA', 'expression', 'vector', 'and', 'cultured', 'with', 'puromycin', 'starting', 'at', '24', 'h', 'after', 'transfection.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cells', 'were', 'harvested', '72', 'h', 'after', 'transfection.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'selected', '72', 'h', 'time', 'point', 'as', 'a', 'trade-off', 'between', 'two', 'objectives:']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['(a)', 'to', 'capture', 'early', 'responses', 'of', 'target', 'genes', 'and', 'minimize', 'indirect', 'responses,', 'and']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['(b)', 'to', 'observe', 'robust', 'changes', 'in', 'gene', 'expression.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'early', 'time', 'point', '(48', 'h)', 'was', 'not', 'chosen', 'due', 'to', 'relatively', 'weak', 'responses:', 'only', '111', 'genes', 'changed', 'their', 'expression', 'by', '.5-fold,', 'as', 'compared', 'to', '256', 'and', '579', 'genes', 'at', '72', 'h', 'and', '96', 'h,', 'respectively.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'late', 'time', 'point', '(96', 'h)', 'was', 'not', 'chosen,', 'because', 'it', 'may', 'include', 'the', 'response', 'of', 'many', 'non-target', 'genes', 'that', 'are', 'affected', 'indirectly.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'particular,', 'almost', '1/2', 'of', 'genes', '(48.3%)', 'that', 'changed', 'their', 'expression', 'by', '.2-fold', 'at', '96', 'h', 'did', 'not', 'respond', 'at', 'earlier', 'time', 'points', '(Supplementary', 'Figure', '1).']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'proportion', 'of', 'GFP-positive', 'cells', 'in', 'culture,', 'measured', 'by', 'flow', 'cytometry,', 'was', 'high', 'enough', '(.74%', 'for', 'all', 'shRNA)', 'to', 'justify', 'using', 'all', 'cells', 'for', 'gene', 'expression', 'profiling.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'chose', 'not', 'to', 'use', 'sorted', 'cells', 'because', 'sorting', 'often', 'results', 'in', 'cell', 'damage', 'followed', 'by', 'the', 'induction', 'of', 'stress-related', 'genes.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['RNA', 'was', 'extracted', 'with', 'Trizol', 'TM', '(Invitrogen).']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
